taxonomy [%],,taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium ginsengisoli,Actinobacteriota,Microbacterium ginsengisoli,0.002430207,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium humi,Actinobacteriota,Microbacterium humi,0.001822656,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium oxydans,Actinobacteriota,Microbacterium oxydans,0.025517179,0.025056377,0.025899355,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium paraoxydans,Actinobacteriota,Microbacterium paraoxydans,0.61423494,0.35705337,0.401440004,0.257824679
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium pseudoresistens,Actinobacteriota,Microbacterium pseudoresistens,0.002430207,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium pumilum,Actinobacteriota,Microbacterium pumilum,0,0,0,0.077946996
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp.,Actinobacteriota,Microbacterium sp.,0.327470458,0,0.108777291,0.06595515
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium suwonense,Actinobacteriota,Microbacterium suwonense,0.002430207,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium thalassium,Actinobacteriota,Microbacterium thalassium,0.006075519,0.056376848,0.072518194,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;Pseudoclavibacter sp.,Actinobacteriota,Pseudoclavibacter sp.,0,0,0.018129549,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter agropyri,Actinobacteriota,Rathayibacter agropyri,0.002430207,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Salinibacterium;Salinibacterium amurskyense,Actinobacteriota,Salinibacterium amurskyense,0.014581245,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Subtercola;Subtercola boreus,Actinobacteriota,Subtercola boreus,0.136091619,0.112753696,0.018129549,0.071951073
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Yonghaparkia;Yonghaparkia alkaliphila,Actinobacteriota,Yonghaparkia alkaliphila,0.312281661,0.206715109,0.116547098,0.17388176
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter agilis,Actinobacteriota,Arthrobacter agilis,0,0.050112754,0,0.125914378
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter crystallopoietes,Actinobacteriota,Arthrobacter crystallopoietes,0.310459005,0.156602355,0.020719484,0.209857297
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter deserti,Actinobacteriota,Arthrobacter deserti,0.075943984,0.062640942,0.129496776,0.203861374
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter ginkgonis,Actinobacteriota,Arthrobacter ginkgonis,0.051034357,0.075169131,0.041438968,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter globiformis,Actinobacteriota,Arthrobacter globiformis,0,0,0,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter pigmenti,Actinobacteriota,Arthrobacter pigmenti,0.013973693,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter ramosus,Actinobacteriota,Arthrobacter ramosus,0.003037759,0,0.041438968,0.059959228
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp.,Actinobacteriota,Arthrobacter sp.,0.258817097,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter subterraneus,Actinobacteriota,Arthrobacter subterraneus,0.702937513,0,0,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Citricoccus;Citricoccus alkalitolerans,Actinobacteriota,Citricoccus alkalitolerans,0.003645311,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter nicotianae,Actinobacteriota,Glutamicibacter nicotianae,0.006683071,0.050112754,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paenarthrobacter;Paenarthrobacter sp.,Actinobacteriota,Paenarthrobacter sp.,0.087487469,0.137810073,0.743311492,0.911380261
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter oxydans,Actinobacteriota,Pseudarthrobacter oxydans,1.04620432,1.747682285,4.345911787,4.88667706
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter polychromogenes,Actinobacteriota,Pseudarthrobacter polychromogenes,0.034022905,0.025056377,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter sp.,Actinobacteriota,Pseudarthrobacter sp.,0.010328382,0,0.041438968,0.035975537
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcales Incertae Sedis;Luteimicrobium;Luteimicrobium sp.,Actinobacteriota,Luteimicrobium sp.,0.006075519,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;Cellulosimicrobium cellulans,Actinobacteriota,Cellulosimicrobium cellulans,0.085664814,0.056376848,0.056978581,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola dokdonensis,Actinobacteriota,Isoptericola dokdonensis,0.066830706,0,0,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola variabilis,Actinobacteriota,Isoptericola variabilis,0.191986391,0.025056377,0.018129549,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;Promicromonospora sukumoe,Actinobacteriota,Promicromonospora sukumoe,0,0.050112754,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Xylanimonas;Xylanimonas cellulosilytica,Actinobacteriota,Xylanimonas cellulosilytica,0.00972083,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinocatenispora;Actinocatenispora sp.,Actinobacteriota,Actinocatenispora sp.,0.001822656,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes atraurantiacus,Actinobacteriota,Actinoplanes atraurantiacus,0,0.125281884,0.012949678,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes auranticolor,Actinobacteriota,Actinoplanes auranticolor,0.010935934,0.839388624,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes cibodasensis,Actinobacteriota,Actinoplanes cibodasensis,0.006075519,0.018792283,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes cyaneus,Actinobacteriota,Actinoplanes cyaneus,0.017619004,0.043848659,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes deccanensis,Actinobacteriota,Actinoplanes deccanensis,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes derwentensis,Actinobacteriota,Actinoplanes derwentensis,0.03888332,0.068905036,0.054388646,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes digitatis,Actinobacteriota,Actinoplanes digitatis,0.059540083,0.056376848,0,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes friuliensis,Actinobacteriota,Actinoplanes friuliensis,0.115434855,0.300676522,0.028489291,0.089938842
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes globisporus,Actinobacteriota,Actinoplanes globisporus,0,0,0.025899355,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes italicus,Actinobacteriota,Actinoplanes italicus,0.020049212,0.050112754,0.264173422,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes philippinensis,Actinobacteriota,Actinoplanes philippinensis,0.003645311,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes regularis,Actinobacteriota,Actinoplanes regularis,0,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes sarveparensis,Actinobacteriota,Actinoplanes sarveparensis,0,0,0,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes sp.,Actinobacteriota,Actinoplanes sp.,0.065615602,0.419694312,0.593095232,0.101930687
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes subtropicus,Actinobacteriota,Actinoplanes subtropicus,0.013973693,0,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes toevensis,Actinobacteriota,Actinoplanes toevensis,0.004252863,0.062640942,0.020719484,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes tuftoflagellus,Actinobacteriota,Actinoplanes tuftoflagellus,0.057109876,0.056376848,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes utahensis,Actinobacteriota,Actinoplanes utahensis,0.004860415,0.031320471,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Allocatelliglobosispora;Allocatelliglobosispora scoriae,Actinobacteriota,Allocatelliglobosispora scoriae,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa;Asanoa sp.,Actinobacteriota,Asanoa sp.,0.075336432,0.300676522,0.132086711,0.10792661
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;Catellatospora bangladeshensis,Actinobacteriota,Catellatospora bangladeshensis,0,0,0.012949678,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;Catellatospora sp.,Actinobacteriota,Catellatospora sp.,0.030377593,0.244299674,0.049208775,0.113922533
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catelliglobosispora;Catelliglobosispora koreensis,Actinobacteriota,Catelliglobosispora koreensis,0,0,0.02330942,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catenuloplanes;Catenuloplanes sp.,Actinobacteriota,Catenuloplanes sp.,0.002430207,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium;Dactylosporangium sp.,Actinobacteriota,Dactylosporangium sp.,0.03584556,0.131545978,0.137266582,0.137906224
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Hamadaea;Hamadaea sp.,Actinobacteriota,Hamadaea sp.,0.007290622,0,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;Longispora sp.,Actinobacteriota,Longispora sp.,0.015796349,0,0.012949678,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Luedemannella;Luedemannella sp.,Actinobacteriota,Luedemannella sp.,0.027339834,0.212979203,0.121726969,0.269816525
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora chokoriensis,Actinobacteriota,Micromonospora chokoriensis,0,0,0.033669162,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora coriariae,Actinobacteriota,Micromonospora coriariae,0.075336432,0.16286645,0.02330942,0.035975537
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora coxensis,Actinobacteriota,Micromonospora coxensis,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora echinaurantiaca,Actinobacteriota,Micromonospora echinaurantiaca,0,0,0,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora echinofusca,Actinobacteriota,Micromonospora echinofusca,0.004252863,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora echinospora,Actinobacteriota,Micromonospora echinospora,0.003037759,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora pisi,Actinobacteriota,Micromonospora pisi,0,0.144074167,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora sp.,Actinobacteriota,Micromonospora sp.,0.143989793,0.582560762,0.165755873,0.527641204
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora zamorensis,Actinobacteriota,Micromonospora zamorensis,0.161001245,0.11901779,0,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Phytohabitans;Phytohabitans sp.,Actinobacteriota,Phytohabitans sp.,0.007290622,0.068905036,0,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Planosporangium;Planosporangium sp.,Actinobacteriota,Planosporangium sp.,0,0,0.007769807,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Plantactinospora;Plantactinospora siamensis,Actinobacteriota,Plantactinospora siamensis,0.011543486,0.11901779,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Plantactinospora;Plantactinospora sp.,Actinobacteriota,Plantactinospora sp.,0.01944166,0.025056377,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Polymorphospora;Polymorphospora rubra,Actinobacteriota,Polymorphospora rubra,0,0,0,0.041971459
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Rhizocola;Rhizocola sp.,Actinobacteriota,Rhizocola sp.,0.004860415,0.018792283,0.028489291,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Rugosimonospora;Rugosimonospora sp.,Actinobacteriota,Rugosimonospora sp.,0,0,0.012949678,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora sp.,Actinobacteriota,Salinispora sp.,0.014581245,0.306940616,0,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;Virgisporangium ochraceum,Actinobacteriota,Virgisporangium ochraceum,0.012151037,0.200451015,0.010359742,0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;Virgisporangium sp.,Actinobacteriota,Virgisporangium sp.,0.024909627,0,0.168345808,0.275812448
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Actinopolymorpha;Actinopolymorpha singaporensis,Actinobacteriota,Actinopolymorpha singaporensis,0,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Actinopolymorpha;Actinopolymorpha sp.,Actinobacteriota,Actinopolymorpha sp.,0.011543486,0.093961413,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium choanae,Actinobacteriota,Aeromicrobium choanae,0.020656764,0,0.012949678,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium marinum,Actinobacteriota,Aeromicrobium marinum,0,0.081433225,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium massiliense,Actinobacteriota,Aeromicrobium massiliense,0.063792946,0.062640942,0.018129549,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium sp.,Actinobacteriota,Aeromicrobium sp.,0.069868465,0.056376848,0.121726969,0.083942919
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium tamlense,Actinobacteriota,Aeromicrobium tamlense,0.041921079,0,0.132086711,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella endophytica,Actinobacteriota,Kribbella endophytica,0.078981743,0.075169131,0.069928259,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella sandramycini,Actinobacteriota,Kribbella sandramycini,0,0,0,0.047967382
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella sp.,Actinobacteriota,Kribbella sp.,0.005467967,0,0.018129549,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola bigeumensis,Actinobacteriota,Marmoricola bigeumensis,0,0,0,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola ginsengisoli,Actinobacteriota,Marmoricola ginsengisoli,0,0,0.015539613,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola sp.,Actinobacteriota,Marmoricola sp.,0.245450955,0.169130544,0.25381368,0.071951073
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola terrae,Actinobacteriota,Marmoricola terrae,0,0.062640942,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Mumia;Mumia xiangluensis,Actinobacteriota,Mumia xiangluensis,0.029770042,0,0.007769807,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides albus,Actinobacteriota,Nocardioides albus,0.006683071,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides alpinus,Actinobacteriota,Nocardioides alpinus,0,0,0.033669162,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides aromaticivorans,Actinobacteriota,Nocardioides aromaticivorans,0.022479419,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dilutus,Actinobacteriota,Nocardioides dilutus,0.020049212,0,0,0.053963305
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides exalbidus,Actinobacteriota,Nocardioides exalbidus,0.0164039,0.037584565,0.054388646,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides halotolerans,Actinobacteriota,Nocardioides halotolerans,0.006683071,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides hankookensis,Actinobacteriota,Nocardioides hankookensis,0,0,0,0.053963305
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides insulae,Actinobacteriota,Nocardioides insulae,0.010328382,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides islandensis,Actinobacteriota,Nocardioides islandensis,0.029770042,0,0.046618839,0.029979614
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides kandeliae,Actinobacteriota,Nocardioides kandeliae,0.003645311,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marinus,Actinobacteriota,Nocardioides marinus,0.003037759,0,0.010359742,0.023983691
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides pelophilus,Actinobacteriota,Nocardioides pelophilus,0.018834108,0.031320471,0,0.017987768
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides plantarum,Actinobacteriota,Nocardioides plantarum,0.012758589,0,0,0
